Time Stamp,Actual value Tc [°C],Actual value Tc2 [°C],Actual value T1 [°C],Setpoint T1 [°C],Actual value T2 [°C],Actual value T3 [°C],Actual value T4 [°C],pSC2 Pressure VSC [mbar],Actual value TAR [°C],Actual value TSCP [°C],Actual value TCR [°C],Actual value TVR [°C],Actual pressure p1 [Pa],pCR2 Pressure VCR [mbar],Actual underpressure p2 [Pa],pSCP1 Pressure VSC [mbar],Flag MAN(1)/AUT(0) command BF  [%],Set % command BF  [%],pCR1 Pressure VCR [mbar],Flow gas BT [%],Flow gas BF [%],Present Value VAC [% * 0.1],Setpoint VAC [% * 0.1],Setpoint drum speed TT [% * 0.1],Actual value TT [rpm],Actual value closing VAF [%],Free (IdLogger=27),Actual value opening VAT [%],Setpoint Closing VAF [%],Free (IdLogger=30),Setpoint Opening VAT [%],Actual value CO [ppm],Flag MAN(1)/AUT(0) % opening VAC,Flag MAN(1)/AUT(0) % speed TT,Flag MAN(1)/AUT(0) %opening VAF,Flag MAN(1)/AUT(0) % opening VAE,Flag MAN(1)/AUT(0) command % VAT,Gas temperature BF [°C],Gas pressure BF [mbar],pAc Air compressed flow [l/min],pAr Air compressed pressure [Bar],Gas meter pulses BT (0.01mc/imp),Active power [W],Gas meter pulses BF (0.01mc/imp),Reactive power [VAr],Quenching pulses [num],Apparent power [VA],Total active energy [kWh],Total reactive energy [kVAh],Machine status,Cooking phase,Set point Tc/T2/%BT [°C],MB_R2_DATASET,MB_PB_Out_Calc (Porportional Band calculated),MB_TI_Out_Calc (Integral Time calculated),MB_Td_Out_Calc (Derivative time calculated),MB_R2_OUT_CMD (Output regulator R2),MB_R2_OUT_CMD_LIN (Output regulator R2 linearized),MB_TC (Temperature Tc to SigmaPac),MB_TC2 (Temperature Tc control to SigmaPac),MB_T1 (Temperature T1 to SigmaPac),MB_T2,Actual value TPC [°C],Actual value TK [°C],Actual value TCC [°C],Catalyzer inlet pPC pressure [Pa],Catalyzer outlet pK pressure [Pa],Free (IdLogger=68),Free (IdLogger=69),Air speed meter fSCP [m/sec] 
29/01/2021 00:52:53,207.9,213.7,692,350,477,253,252,-31.9,23,208,16,14,241,-32.4,-52,-15,0,0,0.4,0,32,801,50,65,33.9,8,0,26,1,0,4,2477,0,0,0,0,0,10,142,147,626,26,3504,26100,983,2,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,8,132,22,100,100,7
29/01/2021 00:52:54,208.5,214.3,691,350,472,253,252,-31.7,23,208,16,14,238,-32.4,-20,-11.9,0,0,0,0,29,637,50,65,33.9,3,0,12,4,0,12,2414,0,0,0,0,0,10,143,166,624,26,3504,26100,983,3,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,8,95,0,100,100,7
29/01/2021 00:52:55,209.1,214.9,688,350,466,253,252,-31.3,23,209,16,14,193,-32.1,-5,-7.7,0,0,-1.2,0,26,518,50,65,31.4,1,0,6,5,0,15,2264,0,0,0,0,0,10,143,242,617,26,3504,26100,983,4,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,8,98,5,100,100,7
29/01/2021 00:52:56,209.7,215.4,685,350,461,253,252,-31.3,23,209,16,14,172,-32.2,-6,-5.8,0,0,-3.4,0,24,505,50,65,31.4,0,0,8,5,0,16,2103,0,0,0,0,0,10,143,291,615,26,3504,26100,983,5,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,8,94,-4,100,100,7
29/01/2021 00:52:57,209.7,215.4,685,350,461,253,252,-31.3,23,209,16,14,172,-32.2,-6,-5.8,0,0,-3.4,0,24,505,50,65,31.4,0,0,8,5,0,16,2103,0,0,0,0,0,10,143,291,615,26,3504,26100,983,5,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,8,94,-4,100,100,7
29/01/2021 00:52:58,210.3,215.7,682,350,457,252,252,-31.5,23,209,16,13,162,-32.5,-9,-5,0,0,-4.8,0,20,504,50,65,31.4,1,0,11,4,0,12,1950,0,0,0,0,0,10,143,296,617,26,3504,26100,983,6,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,8,87,-7,100,100,7
29/01/2021 00:52:59,211,215.8,676,350,453,252,252,-31.4,23,209,16,13,156,-32.5,-9,-4.5,0,0,-5.1,0,20,504,50,65,31.4,2,0,13,1,0,3,1753,0,0,0,0,0,10,143,275,620,26,3504,26100,983,7,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,7,91,-5,100,100,7
29/01/2021 00:53:00,211.5,215.5,672,350,449,251,251,-31.4,22,209,16,13,160,-32.3,-10,-4.3,0,0,-5,0,20,504,50,65,31.4,2,0,11,0,0,0,1558,0,0,0,0,0,10,144,247,623,26,3504,26100,983,8,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,8,95,6,100,100,7
29/01/2021 00:53:01,211.9,214.9,667,350,446,250,250,-31.5,22,209,16,12,162,-32.3,-12,-4.2,0,0,-4.7,0,20,504,50,65,31.4,2,0,7,0,0,0,1400,0,0,0,0,0,10,144,220,625,26,3504,26100,983,9,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,7,87,4,100,100,7
29/01/2021 00:53:02,212.1,214.2,661,350,443,249,249,-32,22,209,16,12,154,-32.5,-13,-4.3,0,0,-4.4,0,20,504,50,65,31.4,2,0,4,0,0,0,1228,0,0,0,0,0,10,144,195,626,26,3504,26100,983,10,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,426,447,7,81,-9,100,100,7
29/01/2021 00:53:03,212.3,213,655,350,440,247,247,-32.2,22,209,16,12,145,-32.5,-13,-4.3,0,0,-4.4,0,20,504,50,65,31.4,2,0,3,0,0,0,1047,0,0,0,0,0,10,143,172,627,26,3504,26100,983,11,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,426,447,7,76,-20,100,100,7
29/01/2021 00:53:04,212.2,211.9,649,350,438,246,246,-32.3,21,209,16,12,138,-32.6,-14,-4.3,0,0,-4.5,0,20,504,50,65,31.4,2,0,3,0,0,1,934,0,0,0,0,0,10,143,160,627,26,3504,26100,983,12,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,426,447,7,75,-15,100,100,7
29/01/2021 00:53:05,212,209.9,642,350,436,244,244,-32,21,209,16,12,132,-32.4,-16,-4.4,0,0,-4.5,0,20,504,50,65,31.4,2,0,3,0,0,0,825,0,0,0,0,0,10,143,153,628,26,3504,26100,983,13,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,426,447,7,72,-19,100,100,7
29/01/2021 00:53:06,211.6,207.8,637,350,433,242,243,-32,21,209,16,12,130,-32.4,-17,-4.4,0,0,-4.5,0,20,504,50,65,31.4,1,0,3,0,0,0,754,0,0,0,0,0,10,143,149,628,26,3504,26100,983,14,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,426,447,7,69,-18,100,100,7
29/01/2021 00:53:07,211.1,205.6,631,350,431,241,241,-32.2,20,209,16,12,128,-32.5,-18,-4.5,0,0,-4.5,0,20,504,50,60,31.4,0,0,3,0,0,0,686,0,0,0,0,0,10,143,146,628,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,425,447,7,63,-19,100,100,7
29/01/2021 00:53:08,211.1,205.6,631,350,431,241,241,-32.2,20,209,16,12,128,-32.5,-18,-4.5,0,0,-4.5,0,20,504,50,60,31.4,0,0,3,0,0,0,686,0,0,0,0,0,10,143,146,628,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,425,447,7,66,-18,100,100,7
29/01/2021 00:53:09,210.4,203.2,626,350,430,239,239,-32.2,20,209,16,12,127,-32.5,-18,-4.5,0,0,-4.4,0,20,504,50,60,30.1,0,0,3,0,0,1,642,0,0,0,0,0,10,143,145,628,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,425,447,7,61,-16,100,100,7
29/01/2021 00:53:10,209.2,198.8,620,350,426,237,238,-31.7,20,209,16,11,129,-32.4,-16,-4.6,0,0,-4.3,0,20,504,50,60,30.1,0,0,3,0,0,0,578,0,0,0,0,0,10,144,241,607,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,425,447,7,63,-16,100,100,7
29/01/2021 00:53:11,208,194,615,350,423,236,236,-31.5,20,209,16,11,129,-32.3,-18,-4.8,0,0,-4.3,0,20,504,50,60,29.2,0,0,3,0,0,1,522,0,0,0,0,0,10,144,444,590,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,424,447,7,64,-20,100,100,7
29/01/2021 00:53:12,206.2,186.9,610,350,420,234,234,-31.9,19,209,16,11,127,-32.5,-26,-4.8,0,0,-4.4,0,20,504,50,60,29.2,0,0,3,0,0,0,475,0,0,0,0,0,10,144,456,613,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,424,447,7,74,-25,100,100,7
29/01/2021 00:53:13,204.3,178,605,350,415,232,232,-32,19,209,16,11,126,-32.5,-30,-5,0,0,-4.5,0,20,504,50,60,29.2,0,0,3,0,0,1,454,0,0,0,0,0,10,143,280,623,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,423,447,7,59,-17,100,100,7
29/01/2021 00:53:14,202,171.1,600,350,410,230,230,-31.8,19,209,16,11,126,-32.4,-35,-5.2,0,0,-4.4,0,20,504,50,60,29.2,0,0,3,2,0,7,447,0,0,0,0,0,10,144,152,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,423,448,7,64,-23,100,100,7
29/01/2021 00:53:15,199.6,166.4,596,350,405,228,229,-31.6,19,208,16,11,124,-32.2,-36,-5.4,0,0,-4.3,0,20,503,50,60,29.4,0,0,5,5,0,17,438,0,0,0,0,0,10,143,128,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,422,448,7,59,-23,100,100,7
29/01/2021 00:53:16,197,162.9,591,350,399,226,227,-31.6,18,208,16,11,123,-32.4,-36,-5.7,0,0,-4.6,0,20,503,50,60,29.4,0,0,10,4,0,13,404,0,0,0,0,0,10,144,125,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,422,448,7,62,-20,100,100,7
29/01/2021 00:53:17,194.8,160.6,588,350,394,225,225,-31.5,18,208,15,11,123,-32.5,-36,-6,0,0,-4.7,0,20,503,50,60,29.3,0,0,14,6,0,19,368,0,0,0,0,0,10,143,127,624,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,421,448,7,61,-27,100,100,7
29/01/2021 00:53:18,192.1,158.2,584,350,386,223,223,-31.4,18,208,15,11,119,-32.5,-36,-6.3,0,0,-4.8,0,20,502,50,60,29.3,3,0,19,7,0,21,327,0,0,0,0,0,10,144,132,624,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,421,448,7,60,-17,100,100,7
29/01/2021 00:53:19,190.1,156.8,581,350,381,222,222,-31.1,18,208,15,11,120,-32.2,-36,-6.4,0,1,-4.7,0,20,502,50,60,29.2,5,0,22,7,0,23,296,0,0,0,0,0,10,143,132,624,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,420,449,7,57,-20,100,100,7
29/01/2021 00:53:20,190.1,156.8,581,350,381,222,222,-31.1,18,208,15,11,120,-32.2,-36,-6.4,0,1,-4.7,0,20,502,50,60,29.2,5,0,22,7,0,23,296,0,0,0,0,0,10,143,132,624,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,420,449,7,69,-20,100,100,7
29/01/2021 00:53:21,187.6,155.2,577,355,374,220,220,-31,18,208,15,11,126,-32.1,-37,-6.5,0,0,-4.6,0,20,502,50,60,29.2,6,0,23,7,0,22,269,0,0,0,0,0,10,143,130,625,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,420,449,7,72,-15,100,100,7
29/01/2021 00:53:22,185.8,154.2,574,350,369,219,219,-31.2,17,207,15,10,127,-32.4,-37,-6.6,0,0,-4.5,0,20,502,50,60,29.3,7,0,23,7,0,21,242,0,0,0,0,0,10,144,129,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,419,449,7,60,-16,100,100,7
29/01/2021 00:53:23,183.9,153.2,571,350,363,217,217,-31.1,17,207,15,10,125,-32.4,-37,-6.6,0,1,-4.4,0,20,501,50,60,29.3,8,0,25,5,0,18,224,0,0,0,0,0,10,144,125,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,419,449,7,65,-14,100,100,7
29/01/2021 00:53:24,180.8,151.6,567,350,354,215,215,-30.8,17,207,15,10,137,-32,-40,-6.6,0,0,-4.6,0,20,501,50,60,29.3,8,0,24,8,0,27,203,0,0,0,0,0,10,144,114,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,418,450,7,89,-8,100,100,7
29/01/2021 00:53:25,179.2,150.7,565,350,349,214,214,-31,17,207,15,10,146,-32.2,-41,-6.6,0,1,-4.6,0,20,500,50,60,29.2,8,0,21,3,0,8,184,0,0,0,0,0,10,143,108,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,418,450,7,88,-5,100,100,7
29/01/2021 00:53:26,179.2,150.7,565,350,349,214,214,-31,17,207,15,10,146,-32.2,-41,-6.6,0,1,-4.6,0,20,500,50,60,29.2,8,0,21,3,0,8,184,0,0,0,0,0,10,143,108,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,418,450,7,91,-3,100,100,7
29/01/2021 00:53:27,177.3,149.8,562,350,343,212,213,-31.1,16,206,15,10,158,-32.3,-42,-6.6,0,0,-4.6,0,20,499,50,60,29.2,8,0,17,1,0,4,168,0,0,0,0,0,10,143,107,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,417,451,7,92,-1,100,100,7
29/01/2021 00:53:28,175.8,149,560,502,338,211,212,-31.1,16,206,15,10,153,-32.4,-42,-6.4,0,21,-4.6,0,20,484,30,25,29.3,6,0,12,0,0,0,158,0,0,0,0,0,10,143,108,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,417,451,7,30,-32,100,100,7
29/01/2021 00:53:29,174.1,148.2,557,455,333,210,210,-30.8,16,206,15,12,93,-32.2,-40,-4.9,0,10,-4.5,0,20,388,30,25,29.3,6,0,10,0,0,0,149,0,0,0,0,0,10,143,148,623,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,416,451,7,24,-30,100,100,7
29/01/2021 00:53:30,172.8,147.5,555,438,328,209,209,-30.6,16,206,15,44,64,-32,-47,-2.3,0,6,-4.3,0,24,319,30,25,23,6,0,8,0,0,0,134,0,0,0,0,0,10,143,248,618,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,416,452,7,30,-28,100,100,7
29/01/2021 00:53:31,171.4,146.7,554,421,323,208,208,-30.8,16,206,15,90,65,-32.3,-51,-1.3,0,0,-4.3,0,25,307,30,25,23,2,0,4,0,0,0,122,0,0,0,0,0,10,143,322,616,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,415,452,7,26,-28,100,100,7
29/01/2021 00:53:32,169.7,145.8,553,406,317,207,207,-30.2,16,206,15,107,59,-32.3,-55,-0.8,0,0,-4.4,0,25,304,30,25,23,1,0,3,0,0,0,118,0,0,0,0,0,10,143,364,618,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,415,452,7,17,-44,100,100,7
29/01/2021 00:53:33,168.3,145.2,552,400,312,206,207,-29.6,16,206,15,105,45,-32.2,-57,-0.8,0,0,-4.4,0,24,303,30,25,23,0,0,3,0,0,1,112,0,0,0,0,0,10,143,335,621,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,453,7,12,-41,100,100,7
29/01/2021 00:53:34,166.7,144.5,552,400,306,206,206,-29.5,16,205,15,102,36,-32,-57,-0.8,0,0,-4.4,0,21,302,30,25,14.5,0,0,3,1,0,4,102,0,0,0,0,0,10,144,308,623,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,453,7,14,-44,100,100,7
29/01/2021 00:53:35,165.3,144,551,400,300,205,205,-30.1,17,205,15,102,35,-32.2,-57,-0.8,0,0,-4.4,0,21,302,30,25,14.5,0,0,3,3,0,9,96,0,0,0,0,0,10,144,295,624,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,453,7,12,-43,100,100,7
29/01/2021 00:53:36,163.9,143.5,551,400,295,204,204,-30.6,18,205,15,101,35,-32.5,-55,-0.8,0,0,-4.5,0,21,301,30,25,14.5,0,0,3,2,0,7,94,0,0,0,0,0,10,144,250,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,413,453,7,16,-46,100,100,7
29/01/2021 00:53:37,163.9,143.5,551,400,295,204,204,-30.6,18,205,15,101,35,-32.5,-55,-0.8,0,0,-4.5,0,21,301,30,25,14.5,0,0,3,2,0,7,94,0,0,0,0,0,10,144,250,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,413,453,7,16,-46,100,100,7
29/01/2021 00:53:38,162.8,143.2,550,400,289,203,203,-30.8,19,205,15,99,37,-32.5,-53,-0.7,0,0,-4.4,0,21,300,30,25,14.5,0,0,3,1,0,5,92,0,0,0,0,0,10,144,215,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,413,454,7,13,-38,100,100,7
29/01/2021 00:53:39,161.5,142.8,549,400,284,203,203,-30.5,21,205,15,97,39,-32.3,-50,-0.6,0,0,-4.3,0,21,299,30,25,14.3,0,0,3,1,0,4,88,0,0,0,0,0,10,144,199,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,413,454,7,16,-42,100,100,7
29/01/2021 00:53:40,160.6,142.4,549,400,279,202,202,-30.4,23,205,15,93,39,-32.2,-49,-0.6,0,0,-4.2,0,21,298,30,25,14.3,0,0,3,1,0,2,87,0,0,0,0,0,10,143,189,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,413,454,7,9,-40,100,100,7
29/01/2021 00:53:41,159.4,142,547,400,274,201,201,-30.6,24,205,15,90,38,-32.4,-50,-0.6,0,0,-4.1,0,21,297,30,25,14.3,0,0,3,0,0,1,88,0,0,0,0,0,10,143,176,628,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,413,454,7,14,-39,100,100,7
29/01/2021 00:53:42,158.6,141.7,546,400,269,201,201,-30.6,26,205,16,90,39,-32.4,-49,-0.6,0,0,-4.1,0,21,296,30,25,14.3,0,0,3,0,0,0,88,0,0,0,0,0,10,144,168,628,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,413,455,7,10,-41,100,100,7
29/01/2021 00:53:43,157.6,141.3,544,400,264,200,200,-30.4,28,205,16,90,39,-32.3,-48,-0.5,0,0,-4.1,0,21,295,30,25,14.3,0,0,3,1,0,2,79,0,0,0,0,0,10,143,163,628,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,413,455,7,14,-40,100,100,7
29/01/2021 00:53:44,156.7,140.9,543,400,259,199,199,-30.3,29,205,16,90,40,-32.2,-49,-0.5,0,0,-4.2,0,21,295,30,25,14.3,0,0,3,1,0,3,70,0,0,0,0,0,10,143,162,628,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,455,7,20,-38,100,100,7
29/01/2021 00:53:45,155.9,140.6,541,400,254,199,198,-30.5,31,205,16,89,48,-32.4,-51,-0.8,0,0,-4.1,0,21,305,30,25,14.3,0,0,3,0,0,0,71,0,0,0,0,0,10,143,164,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,456,7,21,-36,100,100,7
29/01/2021 00:53:46,155.2,140.2,540,400,250,198,198,-30.5,32,205,16,88,49,-32.4,-52,-1,0,0,-3.9,0,21,311,30,25,14.3,0,0,3,0,0,1,74,0,0,0,0,0,10,143,166,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,456,7,10,-39,100,100,7
29/01/2021 00:53:47,154.4,139.8,538,400,245,197,197,-30.5,33,204,16,86,44,-32.3,-52,-1,0,0,-3.9,0,21,303,30,25,14.4,0,0,3,0,0,1,71,0,0,0,0,0,10,143,164,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,456,7,8,-33,100,100,7
29/01/2021 00:53:48,153.7,139.5,536,400,241,197,197,-30.2,34,204,17,86,42,-32.2,-50,-0.8,0,0,-3.8,0,21,295,30,25,14.4,0,0,3,0,0,1,69,0,0,0,0,0,10,144,165,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,457,7,14,-34,100,100,7
29/01/2021 00:53:49,153.7,139.5,536,400,241,197,197,-30.2,34,204,17,86,42,-32.2,-50,-0.8,0,0,-3.8,0,21,295,30,25,14.4,0,0,3,0,0,1,69,0,0,0,0,0,10,144,165,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,457,7,14,-34,100,100,7
29/01/2021 00:53:50,153,139.1,534,400,236,196,196,-30.3,34,204,17,87,45,-32.3,-50,-0.8,0,0,-3.8,0,21,298,30,25,14.4,0,0,3,1,0,3,70,0,0,0,0,0,10,143,169,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,457,7,13,-31,100,100,7
29/01/2021 00:53:51,152.4,138.8,533,400,233,195,195,-30.4,36,204,17,85,50,-32.5,-51,-1,0,0,-3.8,0,21,304,30,25,14.3,0,0,3,1,0,3,71,0,0,0,0,0,10,143,170,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,457,7,19,-40,100,100,7
29/01/2021 00:53:52,151.8,138.4,532,400,228,195,195,-30.4,37,204,17,84,50,-32.5,-51,-1.1,0,0,-3.8,0,21,306,30,25,14.3,0,0,3,0,0,1,72,0,0,0,0,0,10,143,168,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,457,7,16,-32,100,100,7
29/01/2021 00:53:53,151.2,138.1,530,400,224,194,194,-30.3,38,204,18,85,50,-32.2,-51,-1.1,0,0,-3.7,0,21,306,30,25,14.3,0,0,3,0,0,0,72,0,0,0,0,0,10,143,167,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,458,7,18,-35,100,100,7
29/01/2021 00:53:54,150.6,137.7,529,400,220,194,193,-30.3,39,204,18,85,50,-32.2,-51,-1.1,0,0,-3.6,0,21,306,30,25,14.3,0,0,3,1,0,2,73,0,0,0,0,0,10,143,165,626,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,458,7,20,-34,100,100,7
29/01/2021 00:53:55,150,137.3,527,400,216,193,193,-30.4,40,204,18,84,51,-32.4,-51,-1.1,0,0,-3.6,0,21,306,30,25,14.3,0,0,3,0,0,0,78,0,0,0,0,0,10,144,164,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,458,7,13,-32,100,100,7
29/01/2021 00:53:56,149.4,137,526,400,213,192,192,-30.5,41,204,18,83,53,-32.4,-51,-1.1,0,0,-3.8,0,21,306,30,25,14.3,0,0,3,1,0,2,81,0,0,0,0,0,10,143,164,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,459,7,11,-25,100,100,7
29/01/2021 00:53:57,148.8,136.6,525,400,209,192,192,-30.4,42,204,18,83,54,-32.3,-52,-1.1,0,0,-4,0,21,306,30,25,14.3,0,0,3,0,0,0,83,0,0,0,0,0,10,143,163,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,414,459,6,19,-34,100,100,7
29/01/2021 00:53:58,148.3,136.2,524,400,205,191,191,-30.3,44,204,19,82,52,-32.2,-53,-1.1,0,0,-3.9,0,21,306,30,25,14.3,0,0,3,0,0,0,86,0,0,0,0,0,10,143,163,627,26,3504,26100,983,15,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,413,459,7,21,-33,100,100,7
29/01/2021 00:53:59,147.7,135.8,522,400,202,191,190,-30.4,45,204,19,83,51,-32.4,-53,-1.1,0,0,-3.8,0,21,306,30,25,14.3,0,0,3,0,0,1,85,0,0,0,0,0,10,143,162,627,26,3504,26100,983,15,4029,9727,17004,0,52,180,0,0,0,0,0,0,0,0,0,0,413,459,7,20,-30,100,100,7
29/01/2021 00:54:00,147.3,135.5,521,700,198,190,190,-30.5,46,203,19,82,53,-32.4,-52,-1.1,0,3,-3.8,0,21,306,30,25,14.3,0,0,3,4,0,11,80,0,0,0,0,0,10,143,169,626,26,3504,26100,983,15,4029,9727,17004,0,52,180,0,0,0,0,0,0,0,0,0,0,413,460,6,23,-41,100,100,7
29/01/2021 00:54:01,147,135.4,521,700,196,190,189,-30.5,46,203,19,81,54,-32.4,-47,-1.1,0,4,-3.8,0,21,306,40,80,14.3,0,0,3,5,0,18,77,0,0,0,0,0,10,143,185,624,26,3504,26100,983,15,4029,9727,17004,0,52,200,0,0,0,0,0,0,0,0,0,0,413,460,7,23,-37,100,100,7
29/01/2021 00:54:02,146.5,135.2,520,700,193,189,189,-30.4,47,203,19,79,70,-32.4,-36,-1.2,0,7,-3.9,0,21,325,40,80,14.3,0,0,7,10,0,30,74,0,0,0,0,0,10,143,236,620,26,3504,26100,983,15,4029,9727,17004,0,52,200,0,0,0,0,0,0,0,0,0,0,413,460,7,46,-2,100,100,7
29/01/2021 00:54:03,145.9,135,519,700,189,188,188,-30.4,48,203,19,73,102,-32.3,-33,-2.9,0,10,-3.8,0,23,391,40,80,16.1,4,0,20,14,0,38,73,0,0,0,0,0,10,143,320,616,26,3504,26100,983,15,4029,9727,17004,0,52,200,0,0,0,0,0,0,0,0,0,0,413,460,7,46,-10,100,100,7
29/01/2021 00:54:04,145.6,135,519,700,188,188,188,-30.6,49,203,19,70,99,-32.4,-32,-3.7,0,11,-3.8,0,25,405,40,80,16.1,6,0,25,16,0,41,73,0,0,0,0,0,10,143,332,617,26,3504,26100,983,15,4029,9727,17004,0,52,200,0,0,0,0,0,0,0,0,0,0,413,461,6,41,-17,100,100,7
29/01/2021 00:54:05,145.2,135,519,700,186,188,187,-30.7,49,203,20,66,89,-32.5,-30,-4.4,0,14,-3.7,0,26,409,40,80,27.3,11,0,32,18,0,45,72,0,0,0,0,0,10,142,318,619,26,3504,26100,983,15,4029,9727,17004,0,52,200,0,0,0,0,0,0,0,0,0,0,413,461,7,48,-28,100,100,7
